"seqnames","start","end","width","strand","source","type","score","phase","gene_id","gene_version","gene_name","gene_source","gene_biotype","havana_gene","havana_gene_version","transcript_id","transcript_version","transcript_name","transcript_source","transcript_biotype","havana_transcript","havana_transcript_version","tag","transcript_support_level","exon_number","exon_id","exon_version","ccds_id","protein_id","protein_version"
"7",78913424,78920396,6973,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000039236","18","Isg20","ensembl_havana","protein_coding","OTTMUSG00000027310","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",78914235,78914346,112,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000039236","18","Isg20","ensembl_havana","protein_coding","OTTMUSG00000027310","3","ENSMUST00000120331","3","Isg20-203","ensembl_havana","protein_coding","OTTMUST00000067505","2","basic","1",NA,NA,NA,"CCDS21376",NA,NA
"7",78914329,78920187,5859,"+","havana","transcript",NA,NA,"ENSMUSG00000039236","18","Isg20","ensembl_havana","protein_coding","OTTMUSG00000027310","3","ENSMUST00000205981","1","Isg20-206","havana","protein_coding","OTTMUST00000143743","1","basic","3",NA,NA,NA,NA,NA,NA
"7",78922254,78923886,1633,"-","havana","gene",NA,NA,"ENSMUSG00000108670","1","Gm44815","havana","TEC","OTTMUSG00000058539","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",79148968,79149060,93,"-","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000030605","15","Mfge8","ensembl_havana","protein_coding","OTTMUSG00000058555","1","ENSMUST00000032825","13","Mfge8-201","ensembl_havana","protein_coding","OTTMUST00000143780","1","basic","1",NA,NA,NA,"CCDS21379",NA,NA
"7",79273254,79345371,72118,"+","havana","transcript",NA,NA,"ENSMUSG00000039202","12","Abhd2","ensembl_havana","protein_coding","OTTMUSG00000029104","2","ENSMUST00000135333","2","Abhd2-202","havana","processed_transcript","OTTMUST00000072183","2",NA,"1",NA,NA,NA,NA,NA,NA
"7",79273199,79365508,92310,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000039202","12","Abhd2","ensembl_havana","protein_coding","OTTMUSG00000029104","2","ENSMUST00000037315","12","Abhd2-201","ensembl_havana","protein_coding","OTTMUST00000072182","2","basic","1",NA,NA,NA,"CCDS21380",NA,NA
"7",79360157,79365508,5352,"+","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000039202","12","Abhd2","ensembl_havana","protein_coding","OTTMUSG00000029104","2","ENSMUST00000037315","12","Abhd2-201","ensembl_havana","protein_coding","OTTMUST00000072182","2","basic","1",NA,NA,NA,"CCDS21380",NA,NA
"7",80075075,80075267,193,"-","havana","exon",NA,NA,"ENSMUSG00000108714","1","Gm21057","havana","antisense","OTTMUSG00000058607","1","ENSMUST00000206022","1","Gm21057-201","havana","antisense","OTTMUST00000143919","1","basic","3","1","ENSMUSE00001372206","1",NA,NA,NA
"7",80075075,80075267,193,"-","havana","exon",NA,NA,"ENSMUSG00000108714","1","Gm21057","havana","antisense","OTTMUSG00000058607","1","ENSMUST00000206022","1","Gm21057-201","havana","antisense","OTTMUST00000143919","1","basic","3","1","ENSMUSE00001372206","1",NA,NA,NA
"7",80027814,80081169,53356,"+","havana","transcript",NA,NA,"ENSMUSG00000048897","15","Zfp710","ensembl_havana","protein_coding","OTTMUSG00000058605","1","ENSMUST00000206104","1","Zfp710-205","havana","protein_coding","OTTMUST00000143916","1","mRNA_end_NF","2",NA,NA,NA,NA,NA,NA
"7",80156591,80156771,181,"+","havana","exon",NA,NA,"ENSMUSG00000108757","1","Gm45202","havana","lincRNA","OTTMUSG00000058637","1","ENSMUST00000205955","1","Gm45202-201","havana","lincRNA","OTTMUST00000143998","1","basic","3","2","ENSMUSE00001373757","1",NA,NA,NA
"7",80186841,80226527,39687,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000030539","13","Sema4b","ensembl_havana","protein_coding","OTTMUSG00000021122","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",80186878,80221832,34955,"+","havana","transcript",NA,NA,"ENSMUSG00000030539","13","Sema4b","ensembl_havana","protein_coding","OTTMUSG00000021122","2","ENSMUST00000107383","7","Sema4b-202","havana","retained_intron","OTTMUST00000050003","2",NA,"1",NA,NA,NA,NA,NA,NA
"7",80209394,80211678,2285,"+","havana","exon",NA,NA,"ENSMUSG00000108389","1","Gm45206","havana","TEC","OTTMUSG00000058638","1","ENSMUST00000206885","1","Gm45206-201","havana","TEC","OTTMUST00000144000","1","basic","NA","1","ENSMUSE00001374379","1",NA,NA,NA
"7",80209394,80211678,2285,"+","havana","exon",NA,NA,"ENSMUSG00000108389","1","Gm45206","havana","TEC","OTTMUSG00000058638","1","ENSMUST00000206885","1","Gm45206-201","havana","TEC","OTTMUST00000144000","1","basic","NA","1","ENSMUSE00001374379","1",NA,NA,NA
"7",80386811,80386968,158,"-","havana","three_prime_utr",NA,NA,"ENSMUSG00000053158","10","Fes","ensembl_havana","protein_coding","OTTMUSG00000058666","1","ENSMUST00000206539","1","Fes-206","havana","nonsense_mediated_decay","OTTMUST00000144105","1","mRNA_start_NF","2",NA,NA,NA,NA,NA,NA
"7",80404269,80406577,2309,"+","havana","exon",NA,NA,"ENSMUSG00000108436","1","Gm44851","havana","antisense","OTTMUSG00000058675","1","ENSMUST00000205735","1","Gm44851-201","havana","antisense","OTTMUST00000144129","1","basic","NA","1","ENSMUSE00001371370","1",NA,NA,NA
"7",80454733,80455258,526,"-","havana","three_prime_utr",NA,NA,"ENSMUSG00000030528","12","Blm","ensembl_havana","protein_coding","OTTMUSG00000058676","1","ENSMUST00000206901","1","Blm-208","havana","protein_coding","OTTMUST00000144130","1","mRNA_start_NF","5",NA,NA,NA,NA,NA,NA
"7",80469249,80514692,45444,"-","havana","transcript",NA,NA,"ENSMUSG00000030528","12","Blm","ensembl_havana","protein_coding","OTTMUSG00000058676","1","ENSMUST00000205263","1","Blm-203","havana","retained_intron","OTTMUST00000144137","1",NA,"5",NA,NA,NA,NA,NA,NA
"7",80768359,80825974,57616,"-","havana","transcript",NA,NA,"ENSMUSG00000030536","10","Iqgap1","ensembl_havana","protein_coding","OTTMUSG00000058690","1","ENSMUST00000205304","1","Iqgap1-202","havana","protein_coding","OTTMUST00000144168","1","mRNA_end_NF","3",NA,NA,NA,NA,NA,NA
"7",80860953,80861077,125,"+","havana","five_prime_utr",NA,NA,"ENSMUSG00000038797","13","Zscan2","ensembl_havana","protein_coding","OTTMUSG00000027313","3","ENSMUST00000147125","1","Zscan2-203","havana","protein_coding","OTTMUST00000067517","2","mRNA_end_NF","1",NA,NA,NA,NA,NA,NA
"7",80862896,80875098,12203,"+","havana","transcript",NA,NA,"ENSMUSG00000038797","13","Zscan2","ensembl_havana","protein_coding","OTTMUSG00000027313","3","ENSMUST00000155128","2","Zscan2-204","havana","protein_coding","OTTMUST00000067516","3","mRNA_end_NF","1",NA,NA,NA,NA,NA,NA
"7",81571944,81596477,24534,"+","havana","transcript",NA,NA,"ENSMUSG00000045795","10","Whamm","ensembl_havana","protein_coding","OTTMUSG00000059180","1","ENSMUST00000209044","1","Whamm-203","havana","protein_coding","OTTMUST00000145213","1","basic","1",NA,NA,NA,NA,NA,NA
"7",81742345,81744316,1972,"+","havana","gene",NA,NA,"ENSMUSG00000109519","1","Gm18806","havana","processed_pseudogene","OTTMUSG00000059191","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",81855533,81855610,78,"-","ensembl","CDS",NA,0,"ENSMUSG00000066378","3","Gm10160","ensembl","protein_coding",NA,NA,"ENSMUST00000085094","3","Gm10160-201","ensembl","protein_coding",NA,NA,"basic","5","3",NA,NA,NA,"ENSMUSP00000082175","3"
"7",81860293,81860520,228,"-","havana","exon",NA,NA,"ENSMUSG00000109110","1","Gm45014","havana","antisense","OTTMUSG00000059199","1","ENSMUST00000207657","1","Gm45014-201","havana","antisense","OTTMUST00000145280","1","basic","3","2","ENSMUSE00001377330","1",NA,NA,NA
"7",81862687,81883419,20733,"+","havana","transcript",NA,NA,"ENSMUSG00000038623","9","Tm6sf1","ensembl_havana","protein_coding","OTTMUSG00000024529","3","ENSMUST00000119543","1","Tm6sf1-202","havana","protein_coding","OTTMUST00000060210","2","basic","1",NA,NA,NA,"CCDS80744",NA,NA
"7",82648641,82777852,129212,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000038563","14","Efl1","ensembl_havana","protein_coding","OTTMUSG00000027342","3","ENSMUST00000039881","3","Efl1-201","ensembl_havana","protein_coding","OTTMUST00000067606","1","basic","1",NA,NA,NA,"CCDS21410",NA,NA
"7",82866737,82867074,338,"-","havana","exon",NA,NA,"ENSMUSG00000109383","1","Gm36584","havana","lincRNA","OTTMUSG00000059229","1","ENSMUST00000209046","1","Gm36584-201","havana","lincRNA","OTTMUST00000145350","1","basic","1","1","ENSMUSE00001379736","1",NA,NA,NA
"7",82866737,82867074,338,"-","havana","exon",NA,NA,"ENSMUSG00000109383","1","Gm36584","havana","lincRNA","OTTMUSG00000059229","1","ENSMUST00000209046","1","Gm36584-201","havana","lincRNA","OTTMUST00000145350","1","basic","1","1","ENSMUSE00001379736","1",NA,NA,NA
"7",83632016,83632139,124,"+","havana","exon",NA,NA,"ENSMUSG00000046027","17","Stard5","ensembl_havana","protein_coding","OTTMUSG00000027325","3","ENSMUST00000150174","7","Stard5-205","havana","retained_intron","OTTMUST00000067541","1",NA,"2","1","ENSMUSE00000722841","1",NA,NA,NA
"7",83655279,83655495,217,"-","havana","five_prime_utr",NA,NA,"ENSMUSG00000001741","12","Il16","ensembl_havana","protein_coding","OTTMUSG00000027337","5","ENSMUST00000145610","7","Il16-203","havana","protein_coding","OTTMUST00000067592","2","basic","1",NA,NA,NA,NA,NA,NA
"7",83660897,83745726,84830,"-","havana","transcript",NA,NA,"ENSMUSG00000001741","12","Il16","ensembl_havana","protein_coding","OTTMUSG00000027337","5","ENSMUST00000153560","1","Il16-205","havana","nonsense_mediated_decay","OTTMUST00000067591","1",NA,"1",NA,NA,NA,NA,NA,NA
"7",83883222,83884305,1084,"-","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000070462","4","Tlnrd1","ensembl_havana","protein_coding","OTTMUSG00000030367","1","ENSMUST00000094216","4","Tlnrd1-201","ensembl_havana","protein_coding","OTTMUST00000075242","1","basic","NA",NA,NA,NA,"CCDS21414",NA,NA
"7",83884466,83897940,13475,"+","havana","transcript",NA,NA,"ENSMUSG00000038503","15","Mesd","ensembl_havana","protein_coding","OTTMUSG00000030366","3","ENSMUST00000138803","7","Mesd-203","havana","processed_transcript","OTTMUST00000075241","1",NA,"3",NA,NA,NA,NA,NA,NA
"7",83884466,83897940,13475,"+","havana","transcript",NA,NA,"ENSMUSG00000038503","15","Mesd","ensembl_havana","protein_coding","OTTMUSG00000030366","3","ENSMUST00000138803","7","Mesd-203","havana","processed_transcript","OTTMUST00000075241","1",NA,"3",NA,NA,NA,NA,NA,NA
"7",83898006,83901532,3527,"+","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000038503","15","Mesd","ensembl_havana","protein_coding","OTTMUSG00000030366","3","ENSMUST00000094215","9","Mesd-201","ensembl_havana","protein_coding","OTTMUST00000075238","1","basic","1",NA,NA,NA,"CCDS21415",NA,NA
"7",84152147,84152371,225,"+","havana","exon",NA,NA,"ENSMUSG00000097016","2","Gm26708","havana","bidirectional_promoter_lncRNA","OTTMUSG00000059585","1","ENSMUST00000208236","1","Gm26708-203","havana","bidirectional_promoter_lncRNA","OTTMUST00000146115","1","basic","5","1","ENSMUSE00001377463","1",NA,NA,NA
"7",84633982,84689959,55978,"-","havana","transcript",NA,NA,"ENSMUSG00000030629","15","Zfand6","ensembl_havana","protein_coding","OTTMUSG00000059542","1","ENSMUST00000207975","1","Zfand6-204","havana","protein_coding","OTTMUST00000146052","1","mRNA_end_NF","5",NA,NA,NA,NA,NA,NA
"7",84689640,84776549,86910,"+","havana","transcript",NA,NA,"ENSMUSG00000085236","3","2610206C17Rik","ensembl_havana","antisense","OTTMUSG00000033796","2","ENSMUST00000129059","2","2610206C17Rik-201","havana","antisense","OTTMUST00000085139","2","basic","2",NA,NA,NA,NA,NA,NA
"7",84689640,84776549,86910,"+","havana","transcript",NA,NA,"ENSMUSG00000085236","3","2610206C17Rik","ensembl_havana","antisense","OTTMUSG00000033796","2","ENSMUST00000129059","2","2610206C17Rik-201","havana","antisense","OTTMUST00000085139","2","basic","2",NA,NA,NA,NA,NA,NA
"7",88278085,88310888,32804,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000030560","17","Ctsc","ensembl_havana","protein_coding","OTTMUSG00000031137","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",88278085,88310888,32804,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000030560","17","Ctsc","ensembl_havana","protein_coding","OTTMUSG00000031137","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",88430273,88491572,61300,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000030559","8","Rab38","ensembl_havana","protein_coding","OTTMUSG00000025016","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",88430273,88430401,129,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000030559","8","Rab38","ensembl_havana","protein_coding","OTTMUSG00000025016","2","ENSMUST00000107256","3","Rab38-201","ensembl_havana","protein_coding","OTTMUST00000061576","2","basic","1",NA,NA,NA,"CCDS21439",NA,NA
"7",89158978,89298290,139313,"-","havana","transcript",NA,NA,"ENSMUSG00000039428","11","Tmem135","ensembl_havana","protein_coding","OTTMUSG00000030735","5","ENSMUST00000139320","1","Tmem135-206","havana","processed_transcript","OTTMUST00000076090","1",NA,"5",NA,NA,NA,NA,NA,NA
"7",89980723,90038896,58174,"+","havana","transcript",NA,NA,"ENSMUSG00000097585","2","E230029C05Rik","ensembl_havana","processed_transcript","OTTMUSG00000059706","2","ENSMUST00000207458","1","E230029C05Rik-202","havana","antisense","OTTMUST00000146397","1","basic","5",NA,NA,NA,NA,NA,NA
"7",90048695,90049069,375,"+","havana","exon",NA,NA,"ENSMUSG00000097585","2","E230029C05Rik","ensembl_havana","processed_transcript","OTTMUSG00000059706","2","ENSMUST00000208266","1","E230029C05Rik-204","havana","antisense","OTTMUST00000146400","1","basic","1","6","ENSMUSE00001380625","1",NA,NA,NA
"7",90048695,90049069,375,"+","havana","exon",NA,NA,"ENSMUSG00000097585","2","E230029C05Rik","ensembl_havana","processed_transcript","OTTMUSG00000059706","2","ENSMUST00000208266","1","E230029C05Rik-204","havana","antisense","OTTMUST00000146400","1","basic","1","6","ENSMUSE00001380625","1",NA,NA,NA
"7",90107480,90107968,489,"-","havana","exon",NA,NA,"ENSMUSG00000062235","6","Gm5341","havana","processed_pseudogene","OTTMUSG00000059750","1","ENSMUST00000058881","8","Gm5341-201","havana","processed_pseudogene","OTTMUST00000146464","1","basic","NA","1","ENSMUSE00000633681","3",NA,NA,NA
"7",90107480,90107968,489,"-","havana","exon",NA,NA,"ENSMUSG00000062235","6","Gm5341","havana","processed_pseudogene","OTTMUSG00000059750","1","ENSMUST00000058881","8","Gm5341-201","havana","processed_pseudogene","OTTMUST00000146464","1","basic","NA","1","ENSMUSE00000633681","3",NA,NA,NA
"7",90107480,90107968,489,"-","havana","exon",NA,NA,"ENSMUSG00000062235","6","Gm5341","havana","processed_pseudogene","OTTMUSG00000059750","1","ENSMUST00000058881","8","Gm5341-201","havana","processed_pseudogene","OTTMUST00000146464","1","basic","NA","1","ENSMUSE00000633681","3",NA,NA,NA
"7",90145948,90150254,4307,"+","havana","exon",NA,NA,"ENSMUSG00000109498","1","Gm45222","havana","TEC","OTTMUSG00000059753","1","ENSMUST00000207029","1","Gm45222-201","havana","TEC","OTTMUST00000146481","1","basic","NA","1","ENSMUSE00001377516","1",NA,NA,NA
"7",90426577,90428669,2093,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000044362","8","Ccdc89","ensembl_havana","protein_coding","OTTMUSG00000059805","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",91711420,92447003,735584,"+","havana","transcript",NA,NA,"ENSMUSG00000052572","19","Dlg2","ensembl_havana","protein_coding","OTTMUSG00000016974","7","ENSMUST00000107193","7","Dlg2-203","havana","protein_coding","OTTMUST00000041152","1","basic","5",NA,NA,NA,NA,NA,NA
"7",92234923,92446484,211562,"+","havana","transcript",NA,NA,"ENSMUSG00000052572","19","Dlg2","ensembl_havana","protein_coding","OTTMUSG00000016974","7","ENSMUST00000138389","7","Dlg2-208","havana","processed_transcript","OTTMUST00000041156","1",NA,"1",NA,NA,NA,NA,NA,NA
"7",92643543,92669934,26392,"-","ensembl_havana","gene",NA,NA,"ENSMUSG00000041328","16","Pcf11","ensembl_havana","protein_coding","OTTMUSG00000029291","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",92741667,92829616,87950,"+","havana","transcript",NA,NA,"ENSMUSG00000030643","14","Rab30","ensembl_havana","protein_coding","OTTMUSG00000022521","2","ENSMUST00000208470","1","Rab30-204","havana","processed_transcript","OTTMUST00000146798","1",NA,"3",NA,NA,NA,NA,NA,NA
"7",92875300,92934014,58715,"+","havana","transcript",NA,NA,"ENSMUSG00000061119","7","Prcp","ensembl_havana","protein_coding","OTTMUSG00000059925","1","ENSMUST00000207594","1","Prcp-202","havana","protein_coding","OTTMUST00000146809","1","basic","1",NA,NA,NA,NA,NA,NA
"7",92875300,92934014,58715,"+","havana","transcript",NA,NA,"ENSMUSG00000061119","7","Prcp","ensembl_havana","protein_coding","OTTMUSG00000059925","1","ENSMUST00000207594","1","Prcp-202","havana","protein_coding","OTTMUST00000146809","1","basic","1",NA,NA,NA,NA,NA,NA
"7",93006982,93104789,97808,"+","havana","transcript",NA,NA,"ENSMUSG00000097644","1","Gm26862","havana","sense_overlapping","OTTMUSG00000059837","2","ENSMUST00000181886","1","Gm26862-201","havana","sense_overlapping","OTTMUST00000146683","1","basic","1",NA,NA,NA,NA,NA,NA
"7",96644172,96732280,88109,"+","havana","transcript",NA,NA,"ENSMUSG00000048078","16","Tenm4","ensembl_havana","protein_coding","OTTMUSG00000021244","5","ENSMUST00000131541","1","Tenm4-207","havana","retained_intron","OTTMUST00000050350","1",NA,"1",NA,NA,NA,NA,NA,NA
"7",96777934,96797733,19800,"+","havana","transcript",NA,NA,"ENSMUSG00000048078","16","Tenm4","ensembl_havana","protein_coding","OTTMUSG00000021244","5","ENSMUST00000140140","1","Tenm4-210","havana","protein_coding","OTTMUST00000050344","2","mRNA_start_NF","3",NA,NA,NA,NA,NA,NA
"7",96777934,96797733,19800,"+","havana","transcript",NA,NA,"ENSMUSG00000048078","16","Tenm4","ensembl_havana","protein_coding","OTTMUSG00000021244","5","ENSMUST00000140140","1","Tenm4-210","havana","protein_coding","OTTMUST00000050344","2","mRNA_start_NF","3",NA,NA,NA,NA,NA,NA
"7",96777934,96797733,19800,"+","havana","transcript",NA,NA,"ENSMUSG00000048078","16","Tenm4","ensembl_havana","protein_coding","OTTMUSG00000021244","5","ENSMUST00000140140","1","Tenm4-210","havana","protein_coding","OTTMUST00000050344","2","mRNA_start_NF","3",NA,NA,NA,NA,NA,NA
"7",96951562,97040641,89080,"+","havana","transcript",NA,NA,"ENSMUSG00000018995","12","Nars2","ensembl_havana","protein_coding","OTTMUSG00000024430","2","ENSMUST00000107159","2","Nars2-202","havana","protein_coding","OTTMUST00000059895","1","basic","5",NA,NA,NA,NA,NA,NA
"7",97081776,97305036,223261,"+","havana","transcript",NA,NA,"ENSMUSG00000004508","6","Gab2","ensembl_havana","protein_coding","OTTMUSG00000058176","1","ENSMUST00000206791","1","Gab2-202","havana","protein_coding","OTTMUST00000142868","1","basic","1",NA,NA,NA,"CCDS85340",NA,NA
"7",97331837,97332020,184,"-","havana","five_prime_utr",NA,NA,"ENSMUSG00000035713","15","Usp35","ensembl_havana","protein_coding","OTTMUSG00000029537","4","ENSMUST00000139582","8","Usp35-201","havana","protein_coding","OTTMUST00000073210","2","basic","5",NA,NA,NA,"CCDS59734",NA,NA
"7",97332327,97350213,17887,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000044952","5","Kctd21","ensembl_havana","protein_coding","OTTMUSG00000029536","1","ENSMUST00000054107","5","Kctd21-201","ensembl_havana","protein_coding","OTTMUST00000073209","1","basic","1",NA,NA,NA,"CCDS21456",NA,NA
"7",97788541,97912381,123841,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000030774","13","Pak1","ensembl_havana","protein_coding","OTTMUSG00000021135","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",97842935,97843141,207,"+","havana","five_prime_utr",NA,NA,"ENSMUSG00000030774","13","Pak1","ensembl_havana","protein_coding","OTTMUSG00000021135","3","ENSMUST00000156637","2","Pak1-202","havana","nonsense_mediated_decay","OTTMUST00000050034","2",NA,"1",NA,NA,NA,NA,NA,NA
"7",98121559,98178274,56716,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000035547","14","Capn5","ensembl_havana","protein_coding","OTTMUSG00000022532","1","ENSMUST00000040971","13","Capn5-201","ensembl_havana","protein_coding","OTTMUST00000053964","1","basic","1",NA,NA,NA,"CCDS21465",NA,NA
"7",98121559,98178274,56716,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000035547","14","Capn5","ensembl_havana","protein_coding","OTTMUSG00000022532","1","ENSMUST00000040971","13","Capn5-201","ensembl_havana","protein_coding","OTTMUST00000053964","1","basic","1",NA,NA,NA,"CCDS21465",NA,NA
"7",98121559,98178274,56716,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000035547","14","Capn5","ensembl_havana","protein_coding","OTTMUSG00000022532","1","ENSMUST00000040971","13","Capn5-201","ensembl_havana","protein_coding","OTTMUST00000053964","1","basic","1",NA,NA,NA,"CCDS21465",NA,NA
"7",98192417,98193575,1159,"-","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000074004","3","B3gnt6","ensembl_havana","protein_coding","OTTMUSG00000058765","1","ENSMUST00000098278","3","B3gnt6-201","ensembl_havana","protein_coding","OTTMUST00000144321","1","basic","1",NA,NA,NA,"CCDS40027",NA,NA
"7",98682336,98702928,20593,"-","havana","transcript",NA,NA,"ENSMUSG00000086477","3","Gm15506","havana","transcribed_unitary_pseudogene","OTTMUSG00000023003","4","ENSMUST00000148776","1","Gm15506-201","havana","processed_transcript","OTTMUST00000055401","1","basic","1",NA,NA,NA,NA,NA,NA
"7",98835112,98855195,20084,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000015957","12","Wnt11","ensembl_havana","protein_coding","OTTMUSG00000036052","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",98835112,98855195,20084,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000015957","12","Wnt11","ensembl_havana","protein_coding","OTTMUSG00000036052","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",98835112,98855195,20084,"+","ensembl_havana","gene",NA,NA,"ENSMUSG00000015957","12","Wnt11","ensembl_havana","protein_coding","OTTMUSG00000036052","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",99182392,99182696,305,"-","havana","exon",NA,NA,"ENSMUSG00000030747","5","Dgat2","ensembl_havana","protein_coding","OTTMUSG00000058927","2","ENSMUST00000207893","1","Dgat2-204","havana","processed_transcript","OTTMUST00000144612","1",NA,"3","1","ENSMUSE00001377211","1",NA,NA,NA
"7",99381414,99382208,795,"+","ensembl_havana","five_prime_utr",NA,NA,"ENSMUSG00000035314","10","Gdpd5","ensembl_havana","protein_coding","OTTMUSG00000058978","3","ENSMUST00000037528","9","Gdpd5-201","ensembl_havana","protein_coding","OTTMUST00000144698","2","basic","1",NA,NA,NA,"CCDS21481",NA,NA
"7",99535662,99603574,67913,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000018909","15","Arrb1","ensembl_havana","protein_coding","OTTMUSG00000034019","3","ENSMUST00000032995","14","Arrb1-201","ensembl_havana","protein_coding","OTTMUST00000085876","1","basic","1",NA,NA,NA,"CCDS21484",NA,NA
"7",99811439,99828417,16979,"-","ensembl_havana","transcript",NA,NA,"ENSMUSG00000035239","6","Neu3","ensembl_havana","protein_coding","OTTMUSG00000059050","1","ENSMUST00000036331","6","Neu3-201","ensembl_havana","protein_coding","OTTMUST00000144861","1","basic","1",NA,NA,NA,"CCDS21489",NA,NA
"8",104217268,104219122,1855,"+","ensembl_havana","three_prime_utr",NA,NA,"ENSMUSG00000031872","14","Bean1","ensembl_havana","protein_coding","OTTMUSG00000061862","1","ENSMUST00000093245","12","Bean1-201","ensembl_havana","protein_coding","OTTMUST00000150966","1","basic","1",NA,NA,NA,"CCDS52646",NA,NA
"8",104340362,104340511,150,"+","havana","five_prime_utr",NA,NA,"ENSMUSG00000031875","7","Cmtm3","ensembl_havana","protein_coding","OTTMUSG00000061906","1","ENSMUST00000211885","1","Cmtm3-202","havana","protein_coding","OTTMUST00000151077","1","mRNA_end_NF","3",NA,NA,NA,NA,NA,NA
"8",104551907,104556987,5081,"-","havana","gene",NA,NA,"ENSMUSG00000110607","1","Gm45843","havana","lincRNA","OTTMUSG00000061950","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",104601915,104624345,22431,"-","havana","transcript",NA,NA,"ENSMUSG00000031881","6","Cdh16","ensembl_havana","protein_coding","OTTMUSG00000061956","2","ENSMUST00000212882","1","Cdh16-213","havana","protein_coding","OTTMUST00000151247","2","basic","1",NA,NA,NA,"CCDS85595",NA,NA
"8",104962470,104962680,211,"+","havana","exon",NA,NA,"ENSMUSG00000031877","9","Ces2g","ensembl_havana","protein_coding","OTTMUSG00000061989","1","ENSMUST00000212330","1","Ces2g-202","havana","retained_intron","OTTMUST00000151361","1",NA,"2","2","ENSMUSE00001392670","1",NA,NA,NA
"8",105168900,105170367,1468,"+","havana","exon",NA,NA,"ENSMUSG00000099465","1","Gm3830","havana","lincRNA","OTTMUSG00000049549","1","ENSMUST00000185540","1","Gm3830-201","havana","lincRNA","OTTMUST00000126292","1","basic","1","2","ENSMUSE00001323059","1",NA,NA,NA
"8",105288793,105289165,373,"-","havana","exon",NA,NA,"ENSMUSG00000014837","15","4931428F04Rik","ensembl_havana","protein_coding","OTTMUSG00000062041","1","ENSMUST00000212529","1","4931428F04Rik-204","havana","retained_intron","OTTMUST00000151461","1",NA,"1","2","ENSMUSE00001393609","1",NA,NA,NA
"8",105323265,105323366,102,"-","havana","CDS",NA,0,"ENSMUSG00000041679","9","Lrrc29","ensembl_havana","protein_coding","OTTMUSG00000060816","1","ENSMUST00000210412","1","Lrrc29-203","havana","protein_coding","OTTMUST00000148656","1","basic","5","2",NA,NA,NA,"ENSMUSP00000147309","1"
"8",105605255,105622219,16965,"+","ensembl_havana","transcript",NA,NA,"ENSMUSG00000038604","9","Ripor1","ensembl_havana","protein_coding","OTTMUSG00000062051","1","ENSMUST00000043531","9","Ripor1-201","ensembl_havana","protein_coding","OTTMUST00000151487","1","basic","1",NA,NA,NA,"CCDS52660",NA,NA
